page_id,title,fullurl,categories
29136, Drookian Fenguard, https://warhammer40k.fandom.com/wiki/Drookian_Fenguard ,"[""D"", ""Imperial Guard"", ""Imperial Guard Regiments"", ""Imperium""]"
29881, Earth Caste Builder Drone, https://warhammer40k.fandom.com/wiki/Earth_Caste_Builder_Drone ,"[""E"", ""Tau"", ""Tau Empire"", ""Tau Drones"", ""Tau Technology""]"
29933, Doomfire Bomber, https://warhammer40k.fandom.com/wiki/Doomfire_Bomber ,"[""D"", ""Attack Craft"", ""Chaos"", ""Chaos Vehicles"", ""Chaos Aircraft"", ""Chaos Spacecraft"", ""Aircraft"", ""Vehicles"", ""Spacecraft"", ""Calixis Sector"", ""Koronus Expanse""]"
30378, Ectoplasma Cannon, https://warhammer40k.fandom.com/wiki/Ectoplasma_Cannon ,"[""E"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Weapons"", ""Chaos Technology"", ""Weapons""]"
30978, Doomsday Ark, https://warhammer40k.fandom.com/wiki/Doomsday_Ark ,"[""D"", ""Necron Vehicles"", ""Vehicles"", ""Necron""]"
30984, Doom Blaster, https://warhammer40k.fandom.com/wiki/Doom_Blaster ,"[""D"", ""Artillery"", ""Chaos"", ""Chaos Vehicles"", ""Chaos Technology"", ""Daemon Engines"", ""Daemons"", ""Khorne"", ""Vehicles""]"
31014, Doom Mortar, https://warhammer40k.fandom.com/wiki/Doom_Mortar ,"[""D"", ""Chaos"", ""Chaos Weapons"", ""Chaos Technology"", ""Weapons"", ""Daemons"", ""Artillery""]"
31043, Doom Scythe, https://warhammer40k.fandom.com/wiki/Doom_Scythe ,"[""D"", ""Aircraft"", ""Attack Craft"", ""Necron Aircraft"", ""Necron Spacecraft"", ""Necron Vehicles"", ""Spacecraft"", ""Vehicles"", ""Necron""]"
31061, Eidolon (Planet), https://warhammer40k.fandom.com/wiki/Eidolon_(Planet) ,"[""E"", ""Chaos"", ""Daemon Worlds"", ""Planets""]"
31209, Doom Wing, https://warhammer40k.fandom.com/wiki/Doom_Wing ,"[""D"", ""Aircraft"", ""Attack Craft"", ""Chaos"", ""Chaos Vehicles"", ""Chaos Aircraft"", ""Daemon Engines"", ""Daemons"", ""Spacecraft"", ""Tzeentch"", ""Vehicles""]"
31291, Dominator-class Cruiser, https://warhammer40k.fandom.com/wiki/Dominator-class_Cruiser ,"[""D"", ""Calixis Sector"", ""Cruisers"", ""Imperial Navy"", ""Imperial Spacecraft"", ""Imperium"", ""Koronus Expanse"", ""Spacecraft""]"
31574, Doomsday Monolith, https://warhammer40k.fandom.com/wiki/Doomsday_Monolith ,"[""D"", ""Necron"", ""Necron Vehicles"", ""Vehicles"", ""Necron Technology""]"
31640, Doom Siren, https://warhammer40k.fandom.com/wiki/Doom_Siren ,"[""D"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Weapons"", ""Chaos Technology"", ""Emperor's Children"", ""Slaanesh"", ""Weapons""]"
37046, Drizyan, https://warhammer40k.fandom.com/wiki/Drizyan ,"[""D"", ""Necron"", ""Necron Characters"", ""Characters""]"
38720, Drach'nyen, https://warhammer40k.fandom.com/wiki/Drach%27nyen ,"[""D"", ""Black Legion"", ""Chaos"", ""Chaos Weapons"", ""Daemons"", ""Weapons""]"
41602, EMP Blaster, https://warhammer40k.fandom.com/wiki/EMP_Blaster ,"[""E"", ""Tau"", ""Tau Empire"", ""Tau Weapons"", ""Weapons""]"
41661, Drone Controller, https://warhammer40k.fandom.com/wiki/Drone_Controller ,"[""D"", ""Tau"", ""Tau Empire"", ""Tau Technology""]"
41662, Early Warning Override, https://warhammer40k.fandom.com/wiki/Early_Warning_Override ,"[""E"", ""Tau"", ""Tau Empire"", ""Tau Technology""]"
41899, Ejection System, https://warhammer40k.fandom.com/wiki/Ejection_System ,"[""E"", ""Tau"", ""Tau Empire"", ""Tau Technology""]"
41921, EMP Grenade, https://warhammer40k.fandom.com/wiki/EMP_Grenade ,"[""E"", ""Tau"", ""Tau Empire"", ""Tau Technology"", ""Grenades""]"
42019, Earth Caste Pilot Array, https://warhammer40k.fandom.com/wiki/Earth_Caste_Pilot_Array ,"[""E"", ""Tau"", ""Tau Empire"", ""Tau Technology""]"
64403, Dracosan, https://warhammer40k.fandom.com/wiki/Dracosan ,"[""D"", ""Horus Heresy"", ""Imperial Army"", ""Imperial Tanks"", ""Imperial Vehicles"", ""Imperium"", ""Tanks"", ""Vehicles""]"
70115, Eisenhorn (Series), https://warhammer40k.fandom.com/wiki/Eisenhorn_(Series) ,"[""Novels"", ""Inquisition"", ""Warhammer 40,000 video games"", ""Inquisitors""]"
70663, Doom of Malan'tai, https://warhammer40k.fandom.com/wiki/Doom_of_Malan%27tai ,"[""D"", ""Tyranid"", ""Tyranid Characters"", ""Tyranid Units"", ""Characters""]"
71488," Eightscarred, The"," https://warhammer40k.fandom.com/wiki/Eightscarred,_The ","[""E"", ""Chaos"", ""Chaos Space Marines"", ""Khorne"", ""Khornate Warbands""]"
71858, Doom Griffons, https://warhammer40k.fandom.com/wiki/Doom_Griffons ,"[""D"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
73594, Doomsayers, https://warhammer40k.fandom.com/wiki/Doomsayers ,"[""D"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
73969, Eclipse Missile, https://warhammer40k.fandom.com/wiki/Eclipse_Missile ,"[""E"", ""Space Marines"", ""Space Marine Equipment"", ""Imperial weapons"", ""Weapons"", ""Raven Guard"", ""Imperial Technology""]"
74048, Dreadnought Drop Pod, https://warhammer40k.fandom.com/wiki/Dreadnought_Drop_Pod ,"[""D"", ""Chaos"", ""Chaos Aircraft"", ""Chaos Space Marines"", ""Chaos Spacecraft"", ""Imperial Aircraft"", ""Imperial Technology"", ""Imperial Spacecraft"", ""Imperial Vehicles"", ""Imperium"", ""Spacecraft"", ""Space Marine Equipment"", ""Space Marines"", ""Vehicles""]"
74384, Dozer Blade, https://warhammer40k.fandom.com/wiki/Dozer_Blade ,"[""D"", ""Adepta Sororitas"", ""Chaos"", ""Chaos Space Marines"", ""Imperium"", ""Imperial Guard"", ""Imperial Guard Equipment"", ""Imperial Technology"", ""Space Marines"", ""Space Marine Equipment""]"
74825, Dreadnought Close Combat Weapon, https://warhammer40k.fandom.com/wiki/Dreadnought_Close_Combat_Weapon ,"[""D"", ""Imperium"", ""Chaos"", ""Chaos Space Marines"", ""Space Marines"", ""Chaos Technology"", ""Imperial weapons"", ""Imperial Technology"", ""Space Marine Equipment"", ""Eldar"", ""Eldar Weapons"", ""Eldar Technology"", ""Ork"", ""Ork Weapons"", ""Ork Technology"", ""Tau"", ""Tau Weapons"", ""Grey Knights"", ""Blood Angels"", ""Adeptus Custodes"", ""Adepta Sororitas"", ""Daemon Engines""]"
75316, T'au Drone, https://warhammer40k.fandom.com/wiki/Drone ,"[""T"", ""Tau"", ""Tau Empire"", ""Tau Technology"", ""Tau Drones""]"
75446, Ehrlen, https://warhammer40k.fandom.com/wiki/Ehrlen ,"[""E"", ""Characters"", ""History"", ""Horus Heresy"", ""Imperial Characters"", ""Space Marines"", ""World Eaters""]"
75746, Eagles Iridescent, https://warhammer40k.fandom.com/wiki/Eagles_Iridescent ,"[""E"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Space Marine Legions""]"
76829, Drenthal, https://warhammer40k.fandom.com/wiki/Drenthal ,"[""D"", ""Imperium"", ""Imperial planets"", ""Ocean World"", ""Planets"", ""Ultramarines""]"
76907, Domitar-class Battle-Automata, https://warhammer40k.fandom.com/wiki/Domitar-class_Battle-Automata ,"[""D"", ""Adeptus Mechanicus"", ""Dark Mechanicus"", ""History"", ""Imperial History"", ""Imperial Technology"", ""Imperial weapons"", ""Iron Warriors"", ""Robots""]"
77015, Drakken-Asca, https://warhammer40k.fandom.com/wiki/Drakken-Asca ,"[""D"", ""History"", ""Imperial History"", ""Imperium"", ""Salamanders"", ""Space Marines""]"
77048, Ebon Drake, https://warhammer40k.fandom.com/wiki/Ebon_Drake ,"[""E"", ""History"", ""Imperial History"", ""Imperium"", ""Imperial Spacecraft"", ""Spacecraft"", ""Space Marines"", ""Salamanders""]"
78140, Duty Waits (Short Story), https://warhammer40k.fandom.com/wiki/Duty_Waits_(Short_Story) ,"[""D"", ""Short Story"", ""The Horus Heresy novel series"", ""Books"", ""EBooks""]"
78309, Dreams of Unity (Short Story), https://warhammer40k.fandom.com/wiki/Dreams_of_Unity_(Short_Story) ,"[""D"", ""Books"", ""EBooks"", ""The Horus Heresy novel series""]"
78363, Echoes of Ruin (Audio Anthology), https://warhammer40k.fandom.com/wiki/Echoes_of_Ruin_(Audio_Anthology) ,"[""E"", ""Audio Drama"", ""The Horus Heresy novel series""]"
78364, Echoes of Imperium (Audio Anthology), https://warhammer40k.fandom.com/wiki/Echoes_of_Imperium_(Audio_Anthology) ,"[""E"", ""Audio Drama"", ""The Horus Heresy novel series""]"
78365, Echoes of Revelation (Audio Anthology), https://warhammer40k.fandom.com/wiki/Echoes_of_Revelation_(Audio_Anthology) ,"[""E"", ""Audio Drama"", ""The Horus Heresy novel series""]"
78532, Echoes of the Long War (Novel), https://warhammer40k.fandom.com/wiki/Echoes_of_the_Long_War_(Novel) ,"[""E"", ""Books"", ""The Beast Arises Series""]"
78646, Dulma'lin Cleansing, https://warhammer40k.fandom.com/wiki/Dulma%27lin ,"[""D"", ""Campaigns"", ""History"", ""Imperial Campaigns"", ""Imperial Guard"", ""Imperial History"", ""Imperium"", ""Ork"", ""Xenos Campaigns""]"
78700, Praesidium Shield, https://warhammer40k.fandom.com/wiki/Dreadnought_Praesidium_Shield ,"[""P"", ""Adeptus Custodes"", ""Imperial Technology"", ""Imperium""]"
78751, Doom Court, https://warhammer40k.fandom.com/wiki/Doom_Court ,"[""D"", ""Chaos"", ""Daemons""]"
78971, Dread Host, https://warhammer40k.fandom.com/wiki/Dread_Host ,"[""D"", ""Adepts"", ""Adeptus Custodes"", ""Imperium""]"
79011, Doomscryer, https://warhammer40k.fandom.com/wiki/Doomscryer ,"[""D"", ""Adeptus Custodes"", ""Imperium""]"
85422, Ebahn Lauma, https://warhammer40k.fandom.com/wiki/Ebahn_Lauma ,"[""E"", ""Characters"", ""Conclave of Tears"", ""Eldar"", ""Eldar Characters"", ""Eldar Corsairs"", ""Jericho Reach"", ""Slinnar Drift""]"
79930, Double Eagle (Novel), https://warhammer40k.fandom.com/wiki/Double_Eagle_(Novel) ,"[""D"", ""Books"", ""Novels"", ""Gaunt's Ghosts (Novel Series)""]"
80160, Donatos War, https://warhammer40k.fandom.com/wiki/Donatos_War ,"[""D"", ""Campaigns"", ""Imperial Campaigns"", ""History"", ""Imperial History"", ""Chaos Campaigns"", ""Imperial Knights"", ""Knight Houses"", ""Chaos"", ""Word Bearers""]"
80259, Salamanders, https://warhammer40k.fandom.com/wiki/Dragon_Warriors_(Legion) ,"[""S"", ""Badab War"", ""First Founding"", ""Imperium"", ""Salamanders"", ""Space Marine Chapters"", ""Space Marines"", ""Space Marine Legions""]"
80633, Dominus Pattern Knights, https://warhammer40k.fandom.com/wiki/Dominus_Pattern_Knights ,"[""D"", ""Adeptus Mechanicus"", ""Imperium"", ""Imperial Knights"", ""Imperial Technology"", ""Imperial Walkers"", ""Walkers""]"
80665, Donatos Primus, https://warhammer40k.fandom.com/wiki/Donatos_Primus ,"[""D"", ""Imperial planets"", ""Imperium"", ""Planets"", ""Industrial World"", ""Hive World""]"
81050, Duat, https://warhammer40k.fandom.com/wiki/Duat ,"[""D"", ""Chaos"", ""Chaos Space Marines"", ""Imperial planets"", ""Imperium"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Ocean World"", ""Planets"", ""Space Marines"", ""World Eaters""]"
81458, Dreadspear, https://warhammer40k.fandom.com/wiki/Dreadspear ,"[""D"", ""Adeptus Custodes"", ""Imperial Technology"", ""Imperial weapons"", ""Imperium"", ""Weapons""]"
81670, Drokk Da Rokkit, https://warhammer40k.fandom.com/wiki/Drokk_Da_Rokkit ,"[""D"", ""Characters"", ""Ork"", ""Ork Characters""]"
81686, Dreadwing (Novella), https://warhammer40k.fandom.com/wiki/Dreadwing_(Novella) ,"[""D"", ""Books"", ""Novellas"", ""The Horus Heresy novel series""]"
82640, Drilldozer Blade, https://warhammer40k.fandom.com/wiki/Drilldozer_Blade ,"[""D"", ""Genestealer"", ""Imperial Technology"", ""Imperial weapons"", ""Imperium"", ""Weapons""]"
83126, Dreadful Visage, https://warhammer40k.fandom.com/wiki/Dreadful_Visage ,"[""D"", ""Chaos"", ""Chaos Technology""]"
83546, Dreadblade, https://warhammer40k.fandom.com/wiki/Dreadblade ,"[""D"", ""Chaos"", ""Chaos Knights"", ""Chaos Walkers"", ""Imperial Knights"", ""Walkers""]"
83703, Donarathi, https://warhammer40k.fandom.com/wiki/Donarathi ,"[""D"", ""Races""]"
83713, Eagle Bomber, https://warhammer40k.fandom.com/wiki/Eagle_Bomber ,"[""E"", ""Attack Craft"", ""Eldar"", ""Eldar Spacecraft"", ""Eldar Technology"", ""Spacecraft"", ""Aeldari"", ""Asuryani""]"
83796, Edification Corps, https://warhammer40k.fandom.com/wiki/Edification_Corps ,"[""E"", ""Tau"", ""Tau Empire""]"
84385, Echbar, https://warhammer40k.fandom.com/wiki/Echbar ,"[""Imperial Characters"", ""E"", ""Imperial Guard"", ""Imperium"", ""Characters""]"
84576, Dusk Leaf, https://warhammer40k.fandom.com/wiki/Dusk_Leaf ,"[""D"", ""Drugs"", ""Askellon Sector"", ""Imperial Technology""]"
84702, Elak Sarda, https://warhammer40k.fandom.com/wiki/Elak_Sarda ,"[""E"", ""Chaos"", ""Chaos Characters"", ""Characters"", ""Jericho Reach"", ""Stigmartus""]"
84735, Dramos, https://warhammer40k.fandom.com/wiki/Dramos ,"[""D"", ""Black Templars"", ""Characters"", ""Imperium"", ""Imperial Characters"", ""Space Marines""]"
84809, Draxian Hegemony, https://warhammer40k.fandom.com/wiki/Draxian_Hegemony ,"[""D"", ""Races""]"
84830, Durell, https://warhammer40k.fandom.com/wiki/Durell ,"[""D"", ""Chaos"", ""Daemon Worlds"", ""Hadex Anomaly"", ""Imperial planets"", ""Imperium"", ""Jericho Reach"", ""Planets""]"
85281, Dracaena, https://warhammer40k.fandom.com/wiki/Dracaena ,"[""D"", ""Hadex Anomaly"", ""Imperial Spacecraft"", ""Imperium"", ""Jericho Reach"", ""Spacecraft""]"
87362, Dragonspears, https://warhammer40k.fandom.com/wiki/Dragonspears ,"[""D"", ""Imperium"", ""Primaris Space Marines"", ""Salamanders"", ""Space Marine Chapters"", ""Space Marines"", ""Ultima Founding""]"
88803, Krom Dragongaze, https://warhammer40k.fandom.com/wiki/Drakeslayers ,"[""K"", ""D"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Space Marines"", ""Space Wolves""]"
88871, Edoardo Albert, https://warhammer40k.fandom.com/wiki/Edoardo_Albert ,"[""E"", ""A"", ""Authors"", ""Pages using ISBN magic links""]"
88955, Ebon Sentinels, https://warhammer40k.fandom.com/wiki/Ebon_Sentinels ,"[""E"", ""Chaos"", ""Chaos Space Marine Legions"", ""Chaos Space Marines""]"
89220, Duty Unto Death (Short Story), https://warhammer40k.fandom.com/wiki/Duty_Unto_Death_(Short_Story) ,"[""D"", ""Books"", ""Short Story""]"
89342, Edward Rusk, https://warhammer40k.fandom.com/wiki/Edward_Rusk ,"[""E"", ""R"", ""Authors""]"
90077, Einhyr Champion, https://warhammer40k.fandom.com/wiki/Einhyr_Champion ,"[""E"", ""Leagues of Votann"", ""Squats""]"
90127, Einhyr Hearthguard, https://warhammer40k.fandom.com/wiki/Einhyr_Hearthguard ,"[""E"", ""Leagues of Votann"", ""Squats""]"
90413, Drill Torpedo, https://warhammer40k.fandom.com/wiki/Drill_Torpedo ,"[""D"", ""Leagues of Votann"", ""Leagues of Votann Technology"", ""Leagues of Votann Weapons""]"
90553, Duralium, https://warhammer40k.fandom.com/wiki/Duralium ,"[""D"", ""Imperial Technology"", ""Imperium""]"
90580, Hearthkyn Salvagers, https://warhammer40k.fandom.com/wiki/D%C3%B4zr ,"[""H"", ""Leagues of Votann"", ""Squats""]"
90764, Drogan, https://warhammer40k.fandom.com/wiki/Drogan ,"[""D"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Inquisition"", ""Inquisitors"", ""Ordo Xenos"", ""Warhammer 40,000 video games""]"
90898, Doombreak, https://warhammer40k.fandom.com/wiki/Doombreak ,"[""D"", ""Deathwatch"", ""Imperium"", ""Octarius Sector"", ""Orks"", ""Segmentum Solar"", ""Segmentum Tempestus"", ""Space Marines"", ""Tyranid"", ""Watch Fortress""]"
91062, Dominion (Blood Angels), https://warhammer40k.fandom.com/wiki/Dominion_(Blood_Angels) ,"[""D"", ""Blood Angels"", ""Space Marines"", ""Space Marine Legions"", ""Horus Heresy"", ""Titles""]"
91548, Eclipse Shield, https://warhammer40k.fandom.com/wiki/Eclipse_Shield ,"[""E"", ""Adeptus Custodes"", ""Imperial Technology"", ""Imperium""]"
91699, Lu'Nasad, https://warhammer40k.fandom.com/wiki/Dresil%27ach ,"[""L"", ""Aeldari"", ""Asuryani"", ""Calixis Sector"", ""Chaos"", ""Daemons"", ""Eldar"", ""Eldar Craftworlds"", ""Koronus Expanse"", ""Slaanesh""]"
91730, Elbor Winterscale, https://warhammer40k.fandom.com/wiki/Elbor_Winterscale ,"[""S"", ""W"", ""Calixis Sector"", ""Imperial Merchants"", ""Imperium"", ""Koronus Expanse"", ""Rogue Traders""]"
92363, Elara's Veil, https://warhammer40k.fandom.com/wiki/Elara%27s_Veil ,"[""E"", ""Elara's Veil"", ""Galaxy"", ""Imperium"", ""Space Marines"", ""Sector""]"
93376, Pech, https://warhammer40k.fandom.com/wiki/Drukhari_Pech_Raid ,"[""P"", ""Kroot"", ""Jungle World"", ""Planets"", ""Tau"", ""Tau Empire"", ""Tau World"", ""Xenos Worlds""]"
81, Emperor's Children, https://warhammer40k.fandom.com/wiki/Emperor%27s_Children ,"[""E"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Space Marine Legions"", ""Emperor's Children"", ""First Founding"", ""Imperium"", ""Imperial History"", ""Slaanesh"", ""Space Marines"", ""Space Marine Chapters"", ""Space Marine Legions""]"
95, Harlequin, https://warhammer40k.fandom.com/wiki/Eldar_Harlequins ,"[""H"", ""Aeldari"", ""Factions"", ""Harlequin"", ""Harlequin Masques""]"
1901, Eliphas the Inheritor, https://warhammer40k.fandom.com/wiki/Eliphas_the_Inheritor ,"[""E"", ""Black Legion"", ""Chaos"", ""Chaos Characters"", ""Chaos Space Marines"", ""Characters"", ""Warhammer 40,000 video games"", ""Word Bearers""]"
2155, Emperor's Shadows, https://warhammer40k.fandom.com/wiki/Emperors_Shadows ,"[""E"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
2331, Eldrad Ulthran, https://warhammer40k.fandom.com/wiki/Eldrad_Ulthran ,"[""E"", ""Characters"", ""Eldar"", ""Eldar Characters""]"
2481, Ethereal, https://warhammer40k.fandom.com/wiki/Ethereal ,"[""E"", ""Tau"", ""Tau Castes"", ""Tau Empire""]"
3039, Epic, https://warhammer40k.fandom.com/wiki/Epic ,"[""E"", ""Games Workshop""]"
3253, Emperor's Warbringers, https://warhammer40k.fandom.com/wiki/Emperor%27s_Warbringers ,"[""E"", ""Imperial Fists"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
3682, Emperor's Peace, https://warhammer40k.fandom.com/wiki/Emperor%27s_Peace ,"[""E"", ""Imperium"", ""Space Marines""]"
3729, Emperor's Hawks, https://warhammer40k.fandom.com/wiki/Emperor%27s_Hawks ,"[""E"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
3824, Emperor's Swords, https://warhammer40k.fandom.com/wiki/Emperor%27s_Swords ,"[""E"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
3850, Emperor's Hands, https://warhammer40k.fandom.com/wiki/Emperor%27s_Hands ,"[""E"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
3859, Emperor's Spears, https://warhammer40k.fandom.com/wiki/Emperor%27s_Spears ,"[""E"", ""25th Founding"", ""Elara's Veil"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines""]"
4135, Empyrion Crusade, https://warhammer40k.fandom.com/wiki/Empyrion_Crusade ,"[""E"", ""Black Templars"", ""Campaigns"", ""Chaos"", ""Chaos Campaigns"", ""History"", ""Imperial Campaigns"", ""Imperial History"", ""Imperium"", ""Space Marines""]"
4175, Epic Armageddon, https://warhammer40k.fandom.com/wiki/Epic_Armageddon ,"[""E"", ""Warhammer 40,000"", ""Tabletop Games""]"
4208, Emperor's Champion, https://warhammer40k.fandom.com/wiki/Emperor%27s_Champion ,"[""E"", ""Black Templars"", ""Imperial Fists"", ""Imperium"", ""Space Marines"", ""Titles""]"
4945, Elysia System, https://warhammer40k.fandom.com/wiki/Elysia_System ,"[""E"", ""Imperium"", ""Galaxy"", ""System""]"
6795, Elysian Drop Troops, https://warhammer40k.fandom.com/wiki/Elysian_Drop_Troops ,"[""E"", ""Imperial Guard"", ""Imperial Guard Regiments"", ""Imperium""]"
7326, Emperor's Tarot, https://warhammer40k.fandom.com/wiki/Emperor%27s_Tarot ,"[""E"", ""Horus Heresy"", ""Imperium"", ""Imperial Technology"", ""Inquisition""]"
7861, Estate Imperium, https://warhammer40k.fandom.com/wiki/Estate_Imperium ,"[""E"", ""Adepts"", ""Adeptus Administratum"", ""Imperium""]"
7992, Emperor-class Battleship, https://warhammer40k.fandom.com/wiki/Emperor-class_Battleship ,"[""E"", ""Battleships"", ""Imperial Navy"", ""Imperial Spacecraft"", ""Imperium"", ""Spacecraft""]"
8441, Emperor's Wrath, https://warhammer40k.fandom.com/wiki/Emperor%27s_Wrath ,"[""E"", ""Imperium"", ""Space Marines"", ""Space Marine Chapters"", ""Unknown Founding""]"
8810, Erebus, https://warhammer40k.fandom.com/wiki/Erebus ,"[""E"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Characters"", ""Characters"", ""History"", ""Imperial History"", ""Word Bearers""]"
9592, Escort Carrier, https://warhammer40k.fandom.com/wiki/Escort_Carrier ,"[""E"", ""Escorts"", ""Spacecraft""]"
11355, Emperor's Wolves, https://warhammer40k.fandom.com/wiki/Emperor%27s_Wolves ,"[""E"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
12187, Emasculator-class Cruiser, https://warhammer40k.fandom.com/wiki/Emasculator-class_Cruiser ,"[""E"", ""Chaos"", ""Chaos Spacecraft"", ""Cruisers"", ""Spacecraft""]"
16015, Enok Innokenti, https://warhammer40k.fandom.com/wiki/Enok_Innokenti ,"[""E"", ""I"", ""Chaos"", ""Chaos Characters"", ""Characters"", ""Sabbat Worlds Crusade""]"
16499, Espandors, https://warhammer40k.fandom.com/wiki/Espandors ,"[""E"", ""Space Marines"", ""Space Marine Chapters"", ""Imperium"", ""Unknown Founding""]"
130, M13, https://warhammer40k.fandom.com/wiki/M13 ,"[""M"", ""Timeline""]"
17560, Imperial Military Technology, https://warhammer40k.fandom.com/wiki/Equipment_of_the_Imperium ,"[""E"", ""Adeptus Arbites"", ""Adeptus Ministorum"", ""Adepta Sororitas"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Technology"", ""Imperial Guard"", ""Imperial Guard Equipment"", ""Imperial Technology"", ""Imperium"", ""Inquisition"", ""Space Marines"", ""Space Marine Equipment""]"
18239, Endymion Prime, https://warhammer40k.fandom.com/wiki/Endymion_Prime ,"[""E"", ""Badab War"", ""Imperium"", ""Imperial planets"", ""Planets"", ""Industrial World""]"
19017, Endeavour-class Light Cruiser, https://warhammer40k.fandom.com/wiki/Endeavour-class_Light_Cruiser ,"[""E"", ""Cruisers"", ""Imperial Navy"", ""Imperial Spacecraft"", ""Imperium"", ""Spacecraft"", ""Calixis Sector""]"
22986, Empyrion's Blight, https://warhammer40k.fandom.com/wiki/Empyrion%27s_Blight ,"[""E"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Space Marine Legions"", ""Death Guard"", ""Nurgle"", ""Renegade Space Marine Chapters""]"
23076, Esteban de Dominova, https://warhammer40k.fandom.com/wiki/Esteban_de_Dominova ,"[""D"", ""Characters"", ""Crimson Fists"", ""Deathwatch"", ""Imperial Characters"", ""Imperium"", ""Jericho Reach"", ""Ordo Xenos"", ""Space Marines""]"
89117, Firewing, https://warhammer40k.fandom.com/wiki/Enigmatus_Cabal ,"[""F"", ""Dark Angels"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Space Marine Legions""]"
23572, Endurance, https://warhammer40k.fandom.com/wiki/Endurance ,"[""E"", ""Battleships"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Spacecraft"", ""Death Guard"", ""Gloriana-class Battleships"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperial Spacecraft"", ""Imperium"", ""Spacecraft"", ""Space Marines""]"
25444, Erwin Ramas, https://warhammer40k.fandom.com/wiki/Erwin_Ramas ,"[""E"", ""R"", ""Imperium"", ""Imperial Navy"", ""Imperial Characters"", ""Characters""]"
25472, Eldanesh, https://warhammer40k.fandom.com/wiki/Eldanesh ,"[""E"", ""Eldar"", ""Eldar Characters"", ""Characters""]"
25599, Endymion Cluster, https://warhammer40k.fandom.com/wiki/Endymion_Cluster ,"[""E"", ""Badab War"", ""Galaxy"", ""Imperium"", ""Maelstrom"", ""Sector"", ""Segmentum Ultima"", ""Space Marines""]"
27300, Equerry, https://warhammer40k.fandom.com/wiki/Equerry ,"[""E"", ""Chaos Space Marines"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Titles""]"
27548, Enginseer, https://warhammer40k.fandom.com/wiki/Enginseer ,"[""E"", ""Adeptus Mechanicus"", ""Imperium"", ""Imperial Guard"", ""Imperial Navy""]"
29548, Erik Morkai, https://warhammer40k.fandom.com/wiki/Erik_Morkai ,"[""E"", ""M"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Space Marines"", ""Space Wolves""]"
30139, Escort Drone, https://warhammer40k.fandom.com/wiki/Escort_Drone ,"[""E"", ""Tau"", ""Tau Empire"", ""Tau Drones"", ""Tau Technology""]"
32189, Eldritch Lance, https://warhammer40k.fandom.com/wiki/Eldritch_Lance ,"[""V"", ""Necron"", ""Necron Weapons"", ""Weapons"", ""Necron Technology""]"
32194, Ether Crystal, https://warhammer40k.fandom.com/wiki/Ether_Crystal ,"[""E"", ""Necron"", ""Necron Technology""]"
32369, Empathic Obliterator, https://warhammer40k.fandom.com/wiki/Empathic_Obliterator ,"[""E"", ""Necron"", ""Necron Technology"", ""Necron Weapons"", ""Weapons""]"
32720, Euclidean Mindphase, https://warhammer40k.fandom.com/wiki/Euclidean_Mindphase ,"[""E"", ""Necron"", ""Necron Technology"", ""Necron Weapons""]"
36067, Eternity Gate (Necron), https://warhammer40k.fandom.com/wiki/Eternity_Gate_(Necron) ,"[""E"", ""Necron"", ""Necron Technology"", ""Necron Weapons"", ""Weapons""]"
41446, Equalizer, https://warhammer40k.fandom.com/wiki/Equalizer ,"[""E"", ""Tau"", ""Tau Empire"", ""Tau Weapons"", ""Weapons""]"
43303, Emperor's Storm, https://warhammer40k.fandom.com/wiki/Emperor%27s_Storm ,"[""E"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
43749, Ether Drive, https://warhammer40k.fandom.com/wiki/Ether_Drive ,"[""E"", ""Tau"", ""Tau Empire"", ""Tau Technology""]"
